Unnamed: 0,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,cb_person_default_on_file_Y,Approval_Status
21,14400,RENT,4,MEDICAL,B,5500,11.48,1,0.381944444,N,3,0,Approved
21,15192,RENT,4,PERSONAL,C,5500,13.11,1,0.362032649,Y,3,1,Approved
26,15436,RENT,,DEBTCONSOLIDATION,A,5500,7.88,1,0.356309925,N,3,0,Approved
25,18000,RENT,1,PERSONAL,B,5500,11.71,1,0.305555556,N,2,0,Approved
23,19136,RENT,4,EDUCATION,E,5500,17.93,1,0.287416388,Y,3,1,Approved
25,40800,OWN,5,HOMEIMPROVEMENT,E,7000,19.03,1,0.171568627,N,4,0,Approved
21,21700,RENT,2,HOMEIMPROVEMENT,D,5500,14.91,1,0.253456221,N,2,0,Approved
22,26784,RENT,6,DEBTCONSOLIDATION,D,5500,14.74,1,0.205346476,N,4,0,Approved
22,41000,MORTGAGE,6,DEBTCONSOLIDATION,A,7000,7.9,1,0.170731707,N,4,0,Approved
22,33000,RENT,0,DEBTCONSOLIDATION,E,5500,,1,0.166666667,Y,3,1,Approved
23,37000,RENT,5,DEBTCONSOLIDATION,D,5500,15.31,1,0.148648649,Y,2,1,Approved
24,37004,RENT,2,VENTURE,D,5500,15.05,1,0.14863258,N,4,0,Approved
21,44000,RENT,0,PERSONAL,D,5500,15.28,1,0.125,N,3,0,Approved
22,44052,RENT,3,DEBTCONSOLIDATION,D,5500,,1,0.124852447,Y,2,1,Approved
26,51000,RENT,3,HOMEIMPROVEMENT,C,5500,13.49,1,0.107843137,Y,2,1,Approved
26,51600,RENT,10,HOMEIMPROVEMENT,B,5500,11.99,1,0.106589147,N,3,0,Approved
24,41000,MORTGAGE,1,MEDICAL,B,6600,10.71,1,0.16097561,N,2,0,Approved
22,31000,RENT,5,MEDICAL,B,5550,11.36,1,0.179032258,N,3,0,Approved
22,41244,MORTGAGE,6,DEBTCONSOLIDATION,B,11500,11.58,1,0.278828436,N,3,0,Approved
22,14400,RENT,1,VENTURE,D,5600,14.59,1,0.388888889,Y,2,1,Approved
21,18000,RENT,1,HOMEIMPROVEMENT,F,5600,18.09,1,0.311111111,N,4,0,Approved
24,19200,RENT,0,DEBTCONSOLIDATION,A,5600,8.9,1,0.291666667,N,2,0,Approved
24,19800,RENT,1,DEBTCONSOLIDATION,A,5600,5.79,1,0.282828283,N,3,0,Approved
24,28000,RENT,0,PERSONAL,D,5600,14.12,1,0.2,Y,2,1,Approved
21,30000,RENT,1,PERSONAL,D,5600,14.46,1,0.186666667,N,2,0,Approved
25,30000,RENT,9,HOMEIMPROVEMENT,C,5600,,1,0.186666667,Y,4,1,Approved
25,29004,RENT,0,PERSONAL,C,5600,13.79,1,0.193076817,N,4,0,Approved
26,41682,MORTGAGE,7,DEBTCONSOLIDATION,C,18000,13.22,1,0.431841082,Y,3,1,Approved
22,33000,RENT,0,MEDICAL,C,5600,13.23,1,0.16969697,Y,4,1,Approved
22,39000,RENT,1,HOMEIMPROVEMENT,D,5600,14.96,1,0.143589744,N,4,0,Approved
22,42000,MORTGAGE,,PERSONAL,A,3200,7.9,1,0.076190476,N,3,0,Approved
24,60500,RENT,2,PERSONAL,D,5600,14.91,1,0.092561983,N,3,0,Approved
25,58650,RENT,7,MEDICAL,D,5600,14.84,1,0.095481671,N,4,0,Approved
24,42000,MORTGAGE,,MEDICAL,A,19000,6.99,1,0.452380952,N,3,0,Approved
24,11476,RENT,0,MEDICAL,A,5700,7.49,1,0.496688742,N,4,0,Approved
21,17000,RENT,3,MEDICAL,A,5750,8.9,1,0.338235294,N,2,0,Approved
23,30900,RENT,1,PERSONAL,A,5775,9.63,1,0.186893204,N,4,0,Approved
21,18000,RENT,2,DEBTCONSOLIDATION,C,5800,14.72,1,0.322222222,Y,4,1,Approved
23,12000,RENT,0,PERSONAL,A,5825,6.62,1,0.485416667,N,4,0,Approved
23,42000,MORTGAGE,7,EDUCATION,A,10500,7.66,1,0.25,N,2,0,Approved
25,19200,RENT,5,EDUCATION,D,5875,14.11,1,0.305989583,N,3,0,Approved
21,14400,RENT,2,EDUCATION,B,5900,12.42,1,0.409722222,N,3,0,Approved
25,34000,RENT,0,HOMEIMPROVEMENT,B,5925,11.11,1,0.174264706,N,4,0,Approved
24,46000,RENT,0,EDUCATION,D,5975,14.46,1,0.129891304,Y,2,1,Approved
22,12000,RENT,0,DEBTCONSOLIDATION,B,6000,8.88,1,0.5,N,4,0,Approved
25,13440,RENT,3,MEDICAL,A,6000,7.49,1,0.446428571,N,3,0,Approved
24,14880,RENT,2,EDUCATION,B,6000,10,1,0.403225806,N,3,0,Approved
22,15000,RENT,6,MEDICAL,A,6000,6.03,1,0.4,N,3,0,Approved
22,15000,RENT,3,EDUCATION,D,6000,14.59,1,0.4,N,4,0,Approved
21,16000,RENT,5,VENTURE,B,6000,9.63,1,0.375,N,3,0,Approved
24,16800,RENT,2,DEBTCONSOLIDATION,D,6000,14.84,1,0.357142857,Y,4,1,Approved
26,17376,RENT,1,VENTURE,B,6000,10.99,1,0.345303867,N,3,0,Approved
22,18000,RENT,2,VENTURE,A,6000,6.62,1,0.333333333,N,2,0,Approved
24,18000,RENT,8,PERSONAL,B,6000,12.21,1,0.333333333,N,2,0,Approved
22,18000,RENT,1,MEDICAL,B,6000,,1,0.333333333,N,3,0,Approved
22,18200,RENT,4,HOMEIMPROVEMENT,A,6000,7.66,1,0.32967033,N,3,0,Approved
22,18996,RENT,4,MEDICAL,D,6000,14.74,1,0.31585597,Y,3,1,Approved
23,42000,MORTGAGE,5,EDUCATION,D,2000,15.2,1,0.047619048,Y,2,1,Approved
21,18996,RENT,0,DEBTCONSOLIDATION,A,6000,,1,0.31585597,N,4,0,Approved
23,19000,RENT,2,EDUCATION,C,6000,10.59,1,0.315789474,N,2,0,Approved
24,19200,RENT,0,EDUCATION,B,6000,10.59,1,0.3125,N,3,0,Approved
25,19200,RENT,3,MEDICAL,A,6000,7.14,1,0.3125,N,3,0,Approved
21,19200,RENT,0,PERSONAL,B,6000,9.88,1,0.3125,N,2,0,Approved
25,19200,RENT,2,HOMEIMPROVEMENT,C,6000,13.11,1,0.3125,Y,2,1,Approved
23,21600,RENT,2,MEDICAL,D,6000,14.42,1,0.277777778,N,4,0,Approved
25,22800,RENT,0,MEDICAL,C,6000,13.35,1,0.263157895,N,4,0,Approved
21,23040,RENT,0,HOMEIMPROVEMENT,A,6000,7.9,1,0.260416667,N,2,0,Approved
24,42000,MORTGAGE,,PERSONAL,E,18250,16.82,1,0.43452381,Y,4,1,Approved
22,24000,RENT,2,HOMEIMPROVEMENT,B,6000,12.18,1,0.25,N,3,0,Approved
25,25000,RENT,1,DEBTCONSOLIDATION,E,6000,16.4,1,0.24,N,2,0,Approved
23,25200,RENT,0,HOMEIMPROVEMENT,C,6000,13.23,1,0.238095238,Y,4,1,Approved
24,42000,MORTGAGE,2,DEBTCONSOLIDATION,A,3500,8.94,1,0.083333333,N,3,0,Approved
25,28000,RENT,2,PERSONAL,B,6000,10.59,1,0.214285714,N,4,0,Approved
21,28800,RENT,2,HOMEIMPROVEMENT,B,6000,10.62,1,0.208333333,N,3,0,Approved
25,28800,RENT,1,VENTURE,E,6000,17.04,1,0.208333333,Y,4,1,Approved
22,30000,RENT,7,EDUCATION,C,6000,14.27,1,0.2,N,3,0,Approved
22,30000,RENT,4,PERSONAL,B,6000,10.99,1,0.2,N,2,0,Approved
24,30000,RENT,2,HOMEIMPROVEMENT,D,6000,15.99,1,0.2,Y,3,1,Approved
26,30000,RENT,0,DEBTCONSOLIDATION,D,6000,,1,0.2,Y,2,1,Approved
21,31200,RENT,1,DEBTCONSOLIDATION,D,6000,16.89,1,0.192307692,N,3,0,Approved
25,31200,RENT,1,DEBTCONSOLIDATION,C,6000,13.8,1,0.192307692,N,4,0,Approved
24,32000,RENT,1,HOMEIMPROVEMENT,C,6000,13.49,1,0.1875,N,3,0,Approved
25,32000,RENT,2,MEDICAL,B,6000,10.62,1,0.1875,N,2,0,Approved
25,48500,OTHER,1,EDUCATION,E,19500,15.57,1,0.402061856,N,4,0,Approved
22,42500,MORTGAGE,6,MEDICAL,E,7000,15.57,1,0.164705882,Y,4,1,Approved
25,32000,RENT,1,PERSONAL,D,6000,12.92,1,0.1875,Y,3,1,Approved
24,32004,RENT,2,PERSONAL,D,6000,14.84,1,0.187476565,N,4,0,Approved
23,32124,RENT,,MEDICAL,D,6000,16.77,1,0.186776242,Y,3,1,Approved
26,33000,RENT,1,VENTURE,D,6000,14.84,1,0.181818182,N,2,0,Approved
22,33650,RENT,1,EDUCATION,D,6000,12.86,1,0.178306092,N,4,0,Approved
23,34000,RENT,2,DEBTCONSOLIDATION,D,6000,14.09,1,0.176470588,Y,4,1,Approved
25,29000,RENT,0,MEDICAL,C,6000,13.49,1,0.206896552,N,3,0,Approved
22,42996,MORTGAGE,7,HOMEIMPROVEMENT,C,12000,13.79,1,0.27909573,N,4,0,Approved
24,29004,RENT,0,VENTURE,D,6000,15.62,1,0.206868018,N,3,0,Approved
26,29004,RENT,1,PERSONAL,D,6000,14.11,1,0.206868018,N,4,0,Approved
24,43000,MORTGAGE,1,PERSONAL,D,4000,17.49,1,0.093023256,N,3,0,Approved
24,43000,MORTGAGE,8,DEBTCONSOLIDATION,D,10000,16.89,1,0.23255814,Y,2,1,Approved
26,29364,RENT,4,HOMEIMPROVEMENT,C,6000,13.35,1,0.204331835,Y,4,1,Approved
24,43000,MORTGAGE,2,DEBTCONSOLIDATION,B,3000,10.99,1,0.069767442,N,3,0,Approved
22,29916,RENT,1,PERSONAL,D,6000,15.65,1,0.200561572,N,2,0,Approved
22,30000,RENT,0,DEBTCONSOLIDATION,E,6000,19.39,1,0.2,Y,4,1,Approved
26,30000,RENT,2,DEBTCONSOLIDATION,E,6000,16.77,1,0.2,N,2,0,Approved
23,30000,RENT,4,DEBTCONSOLIDATION,D,6000,16.32,1,0.2,Y,3,1,Approved
24,36000,RENT,5,MEDICAL,D,6000,14.96,0,0.166666667,N,2,0,Approved
24,30000,RENT,0,PERSONAL,D,6000,14.11,1,0.2,Y,4,1,Approved
21,30000,RENT,1,EDUCATION,C,6000,13.16,1,0.2,Y,4,1,Approved
26,30000,RENT,1,MEDICAL,E,6000,15.45,1,0.2,N,4,0,Approved
23,31000,RENT,1,DEBTCONSOLIDATION,B,6000,11.71,1,0.193548387,N,2,0,Approved
25,32000,RENT,9,DEBTCONSOLIDATION,C,6000,12.99,1,0.1875,Y,2,1,Approved
24,43590,MORTGAGE,8,MEDICAL,B,8000,11.83,1,0.183528332,N,3,0,Approved
23,43600,MORTGAGE,5,DEBTCONSOLIDATION,B,25000,,1,0.573394495,N,3,0,Approved
25,43633,MORTGAGE,3,DEBTCONSOLIDATION,D,9000,15.62,1,0.2062659,N,3,0,Approved
24,33000,RENT,3,DEBTCONSOLIDATION,D,6000,15.62,1,0.181818182,N,2,0,Approved
22,33000,RENT,3,HOMEIMPROVEMENT,B,6000,,1,0.181818182,N,4,0,Approved
22,33000,RENT,2,EDUCATION,D,6000,,1,0.181818182,N,4,0,Approved
25,33600,RENT,9,DEBTCONSOLIDATION,D,6000,15.58,1,0.178571429,Y,2,1,Approved
22,34000,RENT,4,PERSONAL,A,6000,,1,0.176470588,N,2,0,Approved
23,34255,RENT,7,VENTURE,G,6000,22.11,1,0.175156911,Y,3,1,Approved
24,44000,MORTGAGE,4,HOMEIMPROVEMENT,A,2200,8.9,1,0.05,N,4,0,Approved
25,35196,RENT,2,MEDICAL,D,6000,14.54,1,0.170473917,N,3,0,Approved
25,44000,MORTGAGE,9,DEBTCONSOLIDATION,D,15000,,1,0.340909091,Y,2,1,Approved
26,44000,MORTGAGE,3,DEBTCONSOLIDATION,D,3500,16.29,1,0.079545455,N,3,0,Approved
25,39000,RENT,0,VENTURE,C,6000,13.49,1,0.153846154,Y,2,1,Approved
23,39000,RENT,1,EDUCATION,D,6000,15.99,1,0.153846154,N,3,0,Approved
23,39000,RENT,7,MEDICAL,D,6000,14.09,1,0.153846154,Y,3,1,Approved
22,39000,RENT,6,HOMEIMPROVEMENT,C,6000,13.22,1,0.153846154,Y,2,1,Approved
25,39396,RENT,0,VENTURE,D,6000,15.31,1,0.152299726,Y,3,1,Approved
22,40680,RENT,2,HOMEIMPROVEMENT,B,6000,11.36,1,0.147492625,N,4,0,Approved
23,41500,RENT,3,EDUCATION,E,6000,16.7,1,0.144578313,N,2,0,Approved
24,41628,RENT,6,DEBTCONSOLIDATION,C,6000,11.28,1,0.144133756,Y,2,1,Approved
23,44000,MORTGAGE,3,MEDICAL,B,5400,10.99,1,0.122727273,N,2,0,Approved
26,44000,MORTGAGE,6,EDUCATION,A,10000,5.42,1,0.227272727,N,4,0,Approved
23,42000,RENT,1,HOMEIMPROVEMENT,C,6000,12.99,1,0.142857143,N,4,0,Approved
25,44000,MORTGAGE,9,DEBTCONSOLIDATION,A,9800,7.49,1,0.222727273,N,4,0,Approved
24,42000,RENT,2,HOMEIMPROVEMENT,D,6000,14.96,1,0.142857143,Y,3,1,Approved
23,42000,RENT,3,DEBTCONSOLIDATION,D,6000,14.42,1,0.142857143,N,4,0,Approved
23,44000,MORTGAGE,7,PERSONAL,A,10000,8.49,1,0.227272727,N,4,0,Approved
24,44000,MORTGAGE,,MEDICAL,B,5000,11.99,1,0.113636364,N,3,0,Approved
24,45000,RENT,0,MEDICAL,E,6000,17.19,1,0.133333333,N,3,0,Approved
26,45928,RENT,5,HOMEIMPROVEMENT,A,6000,7.9,1,0.130639261,N,4,0,Approved
26,52000,RENT,10,HOMEIMPROVEMENT,E,6000,15.68,0,0.115384615,N,3,0,Approved
26,48000,RENT,0,PERSONAL,E,6000,16.45,1,0.125,N,4,0,Approved
26,48700,RENT,0,MEDICAL,D,6000,14.59,1,0.123203285,N,3,0,Approved
21,49000,RENT,5,DEBTCONSOLIDATION,D,6000,14.84,1,0.12244898,Y,4,1,Approved
26,49200,RENT,7,MEDICAL,D,6000,16.49,1,0.12195122,Y,2,1,Approved
26,44000,MORTGAGE,3,EDUCATION,A,22500,,1,0.511363636,N,3,0,Approved
23,50000,RENT,1,DEBTCONSOLIDATION,B,6000,11.48,1,0.12,N,4,0,Approved
22,52800,RENT,6,EDUCATION,C,6000,11.97,1,0.113636364,N,2,0,Approved
23,54000,RENT,5,DEBTCONSOLIDATION,D,6000,15.62,1,0.111111111,Y,4,1,Approved
23,54000,RENT,2,DEBTCONSOLIDATION,D,6000,14.09,1,0.111111111,Y,3,1,Approved
23,54000,RENT,6,HOMEIMPROVEMENT,E,6000,16.45,1,0.111111111,N,2,0,Approved
23,44000,MORTGAGE,7,PERSONAL,A,8500,7.14,1,0.193181818,N,3,0,Approved
26,15000,RENT,2,MEDICAL,B,7100,9.99,1,0.473333333,N,4,0,Approved
25,33000,RENT,1,VENTURE,C,7100,14.65,1,0.215151515,Y,4,1,Approved
22,30500,RENT,0,EDUCATION,A,7025,6.54,1,0.230327869,N,4,0,Approved
22,10000,RENT,0,HOMEIMPROVEMENT,B,7000,12.21,1,0.7,N,2,0,Approved
22,15090,RENT,0,EDUCATION,A,7000,8.94,1,0.463883366,N,4,0,Approved
21,15600,RENT,,EDUCATION,A,7000,7.51,1,0.448717949,N,2,0,Approved
21,17000,RENT,,DEBTCONSOLIDATION,B,7000,10.62,1,0.411764706,N,2,0,Approved
22,18000,RENT,1,HOMEIMPROVEMENT,B,7000,10.65,1,0.388888889,N,2,0,Approved
23,18000,RENT,1,PERSONAL,A,7000,7.88,1,0.388888889,N,4,0,Approved
21,18000,RENT,5,HOMEIMPROVEMENT,B,7000,11.14,1,0.388888889,N,4,0,Approved
23,18500,RENT,,EDUCATION,A,7000,7.66,1,0.378378378,N,4,0,Approved
21,19200,RENT,5,HOMEIMPROVEMENT,C,7000,14.35,1,0.364583333,N,2,0,Approved
25,19200,RENT,1,VENTURE,E,7000,16.82,1,0.364583333,Y,3,1,Approved
23,21600,RENT,5,VENTURE,A,7000,6.62,1,0.324074074,N,2,0,Approved
21,21600,RENT,6,EDUCATION,C,7000,13.98,1,0.324074074,Y,3,1,Approved
26,22480,RENT,0,HOMEIMPROVEMENT,A,7000,8,1,0.3113879,N,4,0,Approved
22,22500,RENT,2,DEBTCONSOLIDATION,B,7000,10.38,1,0.311111111,N,3,0,Approved
24,22680,RENT,9,DEBTCONSOLIDATION,B,7000,10.62,1,0.308641975,N,3,0,Approved
25,22776,RENT,,HOMEIMPROVEMENT,B,7000,9.91,1,0.307341061,N,4,0,Approved
25,22880,RENT,2,VENTURE,C,7000,,1,0.305944056,N,3,0,Approved
26,22884,RENT,2,MEDICAL,A,7000,7.51,1,0.305890579,N,4,0,Approved
23,44000,MORTGAGE,0,MEDICAL,F,2000,19.13,1,0.045454545,Y,3,1,Approved
25,23000,RENT,0,DEBTCONSOLIDATION,D,7000,12.49,1,0.304347826,Y,4,1,Approved
24,24000,RENT,0,PERSONAL,D,7000,15.62,1,0.291666667,N,2,0,Approved
24,44000,MORTGAGE,0,EDUCATION,D,15000,15.31,1,0.340909091,N,2,0,Approved
25,24000,RENT,0,VENTURE,E,7000,16.45,1,0.291666667,Y,2,1,Approved
24,58668,RENT,8,MEDICAL,D,6000,15.05,1,0.102270403,Y,4,1,Approved
25,59000,RENT,9,VENTURE,C,6000,15.23,1,0.101694915,N,3,0,Approved
24,59000,RENT,2,DEBTCONSOLIDATION,D,6000,16,1,0.101694915,N,4,0,Approved
22,65100,RENT,3,EDUCATION,E,6000,16.2,0,0.092165899,N,4,0,Approved
25,44000,MORTGAGE,4,MEDICAL,D,5550,14.11,1,0.126136364,Y,4,1,Approved
26,44000,MORTGAGE,8,MEDICAL,G,12000,18.84,1,0.272727273,Y,3,1,Approved
22,44000,MORTGAGE,4,MEDICAL,D,16000,14.74,1,0.363636364,Y,3,1,Approved
26,63400,RENT,2,PERSONAL,D,6000,15.21,1,0.094637224,Y,2,1,Approved
21,44000,MORTGAGE,2,DEBTCONSOLIDATION,E,15000,16,1,0.340909091,N,2,0,Approved
26,50000,MORTGAGE,10,HOMEIMPROVEMENT,E,15000,16,0,0.3,N,3,0,Approved
23,65074,RENT,0,EDUCATION,D,6000,14.42,1,0.092202723,Y,3,1,Approved
24,44000,MORTGAGE,6,EDUCATION,F,7500,16.33,1,0.170454545,N,2,0,Approved
26,66000,RENT,10,VENTURE,C,6000,13.49,1,0.090909091,Y,2,1,Approved
21,44000,MORTGAGE,5,VENTURE,D,7500,12.92,1,0.170454545,N,4,0,Approved
21,44000,MORTGAGE,5,MEDICAL,D,6000,12.61,1,0.136363636,N,3,0,Approved
23,69000,RENT,7,DEBTCONSOLIDATION,D,6000,16.02,1,0.086956522,Y,2,1,Approved
22,44004,MORTGAGE,3,VENTURE,D,9000,14.11,1,0.204526861,Y,3,1,Approved
22,44004,MORTGAGE,0,DEBTCONSOLIDATION,E,11000,15.68,1,0.249977275,N,4,0,Approved
25,73000,RENT,2,DEBTCONSOLIDATION,D,6000,14.96,1,0.082191781,N,4,0,Approved
25,50300,MORTGAGE,3,HOMEIMPROVEMENT,E,1000,18.39,0,0.019880716,Y,3,1,Approved
25,44400,MORTGAGE,9,VENTURE,C,6000,12.99,1,0.135135135,N,4,0,Approved
26,92000,RENT,0,VENTURE,D,6000,15.58,1,0.065217391,N,3,0,Approved
22,93000,RENT,6,HOMEIMPROVEMENT,A,6000,8.94,1,0.064516129,N,4,0,Approved
23,95000,RENT,7,DEBTCONSOLIDATION,D,6000,16.49,1,0.063157895,N,4,0,Approved
25,19200,RENT,3,DEBTCONSOLIDATION,B,6150,11.46,1,0.3203125,N,3,0,Approved
24,45000,MORTGAGE,0,VENTURE,C,10625,14.27,1,0.236111111,Y,2,1,Approved
23,19200,RENT,1,MEDICAL,G,6200,19.82,1,0.322916667,N,3,0,Approved
26,20000,RENT,9,EDUCATION,A,6200,5.99,1,0.31,N,4,0,Approved
24,26000,RENT,2,HOMEIMPROVEMENT,D,6200,14.11,1,0.238461538,N,4,0,Approved
22,46000,RENT,1,DEBTCONSOLIDATION,D,6200,,1,0.134782609,N,4,0,Approved
23,45000,MORTGAGE,6,MEDICAL,B,5000,10.74,1,0.111111111,N,2,0,Approved
23,14898,RENT,,VENTURE,C,6250,15.27,1,0.419519399,N,2,0,Approved
22,16000,RENT,,VENTURE,B,6250,9.91,1,0.390625,N,2,0,Approved
22,19200,RENT,2,DEBTCONSOLIDATION,A,6250,7.51,1,0.325520833,N,3,0,Approved
25,19200,RENT,4,EDUCATION,D,6250,15.31,1,0.325520833,Y,2,1,Approved
23,19250,RENT,1,HOMEIMPROVEMENT,E,6250,16.82,1,0.324675325,Y,4,1,Approved
22,20000,RENT,3,EDUCATION,D,6250,,1,0.3125,Y,3,1,Approved
22,27000,RENT,3,MEDICAL,D,6250,15.99,1,0.231481481,Y,4,1,Approved
21,45000,MORTGAGE,3,DEBTCONSOLIDATION,D,8000,15.31,1,0.177777778,Y,3,1,Approved
25,50000,RENT,2,MEDICAL,E,7000,15.57,1,0.14,N,3,0,Approved
23,52000,RENT,3,MEDICAL,C,7000,13.85,1,0.134615385,N,4,0,Approved
25,54000,RENT,1,DEBTCONSOLIDATION,F,7000,20.89,1,0.12962963,N,3,0,Approved
24,54000,RENT,0,DEBTCONSOLIDATION,D,7000,15.99,1,0.12962963,Y,3,1,Approved
22,54000,RENT,6,MEDICAL,D,7000,14.96,1,0.12962963,Y,4,1,Approved
22,54000,RENT,2,PERSONAL,D,7000,14.96,1,0.12962963,N,3,0,Approved
23,45480,MORTGAGE,7,DEBTCONSOLIDATION,C,4400,13.16,1,0.096745822,N,3,0,Approved
24,60000,RENT,8,EDUCATION,A,7000,7.51,1,0.116666667,N,4,0,Approved
25,45996,MORTGAGE,9,HOMEIMPROVEMENT,C,11000,12.68,1,0.239151231,N,2,0,Approved
22,54400,RENT,2,MEDICAL,E,7000,,1,0.128676471,Y,2,1,Approved
23,66348,RENT,0,VENTURE,E,7000,17.04,1,0.105504311,N,4,0,Approved
21,45996,MORTGAGE,2,EDUCATION,C,17000,13.16,1,0.369597356,Y,4,1,Approved
23,46000,MORTGAGE,5,PERSONAL,B,9500,12.69,1,0.206521739,N,4,0,Approved
23,74000,RENT,7,HOMEIMPROVEMENT,A,7000,6.03,1,0.094594595,N,3,0,Approved
23,76000,RENT,0,PERSONAL,D,7000,14.96,1,0.092105263,N,4,0,Approved
22,28500,RENT,2,HOMEIMPROVEMENT,D,6250,14.84,1,0.219298246,N,4,0,Approved
22,29100,RENT,2,PERSONAL,D,6250,16.07,1,0.214776632,Y,3,1,Approved
26,46000,MORTGAGE,8,HOMEIMPROVEMENT,B,7000,9.99,1,0.152173913,N,3,0,Approved
24,46000,MORTGAGE,,MEDICAL,D,10000,15.99,1,0.217391304,N,3,0,Approved
25,46000,MORTGAGE,5,MEDICAL,B,6000,10.99,1,0.130434783,N,3,0,Approved
24,12624,RENT,,VENTURE,C,6300,13.85,1,0.49904943,N,3,0,Approved
22,70550,RENT,0,MEDICAL,E,7000,15.88,1,0.099220411,N,3,0,Approved
24,25000,RENT,0,MEDICAL,D,6950,14.42,1,0.278,Y,3,1,Approved
24,46000,MORTGAGE,6,DEBTCONSOLIDATION,D,12000,14.83,1,0.260869565,Y,3,1,Approved
24,46000,MORTGAGE,9,EDUCATION,A,12000,7.88,1,0.260869565,N,4,0,Approved
24,58650,RENT,6,MEDICAL,D,6300,14.91,1,0.10741688,Y,2,1,Approved
23,74415,RENT,1,PERSONAL,D,6350,12.92,1,0.085332258,Y,3,1,Approved
25,18000,RENT,2,MEDICAL,A,6500,,1,0.361111111,N,3,0,Approved
22,20000,RENT,1,DEBTCONSOLIDATION,B,6500,10.99,1,0.325,N,2,0,Approved
21,21000,RENT,6,EDUCATION,B,6500,11.89,1,0.30952381,N,4,0,Approved
24,21600,RENT,,VENTURE,C,6500,14.79,1,0.300925926,Y,4,1,Approved
26,25000,RENT,4,MEDICAL,D,6500,14.09,1,0.26,Y,2,1,Approved
26,46000,MORTGAGE,3,EDUCATION,G,5000,19.16,1,0.108695652,N,3,0,Approved
22,34000,RENT,1,PERSONAL,C,6500,13.22,1,0.191176471,Y,3,1,Approved
22,35325,RENT,2,HOMEIMPROVEMENT,D,6500,15.95,1,0.184005662,N,2,0,Approved
23,36000,RENT,4,DEBTCONSOLIDATION,D,6500,17.49,1,0.180555556,Y,2,1,Approved
22,46320,MORTGAGE,6,DEBTCONSOLIDATION,D,15000,12.86,1,0.323834197,Y,4,1,Approved
22,45012,RENT,6,MEDICAL,D,6500,13.99,1,0.144405936,N,2,0,Approved
23,46500,MORTGAGE,1,MEDICAL,A,5000,7.49,1,0.107526882,N,3,0,Approved
25,46645,MORTGAGE,9,PERSONAL,B,2000,12.69,1,0.04287705,N,3,0,Approved
25,46800,MORTGAGE,0,MEDICAL,A,6000,5.42,1,0.128205128,N,4,0,Approved
24,21600,RENT,0,EDUCATION,C,6600,12.68,1,0.305555556,Y,4,1,Approved
26,46800,MORTGAGE,0,MEDICAL,C,5000,12.87,1,0.106837607,N,4,0,Approved
24,30000,RENT,2,HOMEIMPROVEMENT,C,6600,13.06,1,0.22,N,2,0,Approved
22,41838,RENT,0,MEDICAL,D,6600,16.89,1,0.157751327,N,3,0,Approved
25,13200,RENT,0,DEBTCONSOLIDATION,A,6625,8.63,1,0.501893939,N,3,0,Approved
23,16800,RENT,7,EDUCATION,A,6625,6.03,1,0.394345238,N,3,0,Approved
22,47000,MORTGAGE,6,MEDICAL,B,24000,10.37,1,0.510638298,N,4,0,Approved
22,12000,RENT,0,EDUCATION,A,6700,7.66,1,0.558333333,N,4,0,Approved
21,21600,RENT,,DEBTCONSOLIDATION,A,6700,6.92,1,0.310185185,N,4,0,Approved
22,27600,RENT,0,VENTURE,D,6700,15.31,1,0.242753623,N,3,0,Approved
22,36050,RENT,2,PERSONAL,D,6700,14.11,1,0.185852982,Y,4,1,Approved
25,42000,RENT,2,MEDICAL,D,6750,17.27,1,0.160714286,N,2,0,Approved
24,30500,RENT,2,EDUCATION,F,6800,21.74,1,0.22295082,Y,3,1,Approved
22,31500,RENT,1,VENTURE,D,6800,14.11,1,0.215873016,N,2,0,Approved
23,46000,RENT,2,VENTURE,D,6800,15.65,1,0.147826087,Y,4,1,Approved
23,46852,RENT,3,HOMEIMPROVEMENT,B,6800,10.65,1,0.145137881,N,2,0,Approved
21,53000,MORTGAGE,0,PERSONAL,D,12000,13.24,0,0.226415094,N,2,0,Approved
23,48000,RENT,0,PERSONAL,A,6800,6.54,1,0.141666667,N,4,0,Approved
25,96050,RENT,9,MEDICAL,D,6500,14.61,1,0.067673087,N,2,0,Approved
23,80000,RENT,4,PERSONAL,A,6475,6.99,1,0.0809375,N,3,0,Approved
26,47360,MORTGAGE,10,HOMEIMPROVEMENT,D,6000,14.61,1,0.126689189,Y,3,1,Approved
22,29361,RENT,4,HOMEIMPROVEMENT,B,6450,,1,0.219679166,N,3,0,Approved
25,31000,RENT,1,HOMEIMPROVEMENT,D,6450,14.42,1,0.208064516,Y,3,1,Approved
21,20000,RENT,4,PERSONAL,B,6400,10.99,1,0.32,N,3,0,Approved
24,28000,RENT,3,VENTURE,E,6400,14.75,0,0.228571429,N,2,0,Approved
25,29120,RENT,0,HOMEIMPROVEMENT,D,6400,16.29,1,0.21978022,N,2,0,Approved
22,30000,RENT,,HOMEIMPROVEMENT,D,6400,15.99,1,0.213333333,N,2,0,Approved
22,30000,RENT,1,DEBTCONSOLIDATION,E,6400,16,1,0.213333333,N,3,0,Approved
23,47800,MORTGAGE,4,MEDICAL,B,18000,10.95,1,0.376569038,N,3,0,Approved
